Mod,Teff,Log(g),R,Age,L,Log(Tc),Log(Pc),Log(rhoc),Mx/M,Log(qx),Lnu,Log(H/*),Log(He/*),Log(C/*),Log(O/*),M/Msun
182.0,4471.6465,9.01395016,392709500.0,7549992000.0,4.393843e+28,5.613958,25.59744,8.198982,0.9911805978,-2.054561,8.252995e+16,-3.999873,-1.999887,-0.3054398,-0.3054398,1.2
186.0,4470.4829,8.64072312,550927200.0,10329550000.0,8.638498e+28,5.80398,24.67706,7.532076,0.98939381,-1.974441,3.373895e+18,-3.999873,-1.999887,-0.3054398,-0.3054398,1.0
166.0,4468.2414,7.67786104,1055736000.0,4607458000.0,3.165841e+29,6.337546,22.50349,6.062544,0.2826415564,-0.1442638,2.533403e+22,-3.999873,-1.999887,-0.3054398,-0.3054398,0.4
186.0,4462.6821,8.72278217,513640600.0,9879157000.0,7.456492e+28,5.759121,24.87661,7.675041,0.9898718684,-1.994471,1.486161e+18,-3.999873,-1.999887,-0.3054398,-0.3054398,1.05
191.0,4456.3517,8.4868692,623939500.0,10797990000.0,1.094044e+29,5.880033,24.30865,7.271253,0.9888931867,-1.954411,1.286211e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.9
188.0,4456.0294,8.56252597,587563300.0,10626410000.0,9.699145e+28,5.840231,24.48879,7.398273,0.98939381,-1.974441,6.469167e+18,-3.999873,-1.999887,-0.3054398,-0.3054398,0.95
138.0,4452.3768,7.44728748,1192265000.0,3185906000.0,3.980568e+29,6.446494,22.01868,5.756279,0.0,0.0,9.614394e+22,-3.999873,-1.999887,-0.3054398,-0.3054398,0.3
204.0,4449.0622,8.03666117,855462300.0,8678694000.0,2.043185e+29,6.122786,23.27885,6.567248,0.9631766276,-1.433876,7.320354e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
208.0,4448.3604,8.19118479,773414700.0,10028370000.0,1.669002e+29,6.036809,23.62429,6.799034,0.9878199348,-1.91435,1.720383e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
210.0,4447.5016,8.11510255,813506900.0,9441082000.0,1.845096e+29,6.078357,23.45322,6.683705,0.9831786762,-1.77414,3.421029e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
183.0,4447.3013,8.81044837,475256400.0,9254674000.0,6.296137e+28,5.709565,25.09185,7.830321,0.9898718684,-1.994471,5.837444e+17,-3.999873,-1.999887,-0.3054398,-0.3054398,1.1
180.0,4446.283,7.77722315,998735500.0,5789654000.0,2.77793e+29,6.269293,22.71485,6.198154,0.6499699192,-0.4558946,9.572651e+21,-3.999873,-1.999887,-0.3054398,-0.3054398,0.45
128.0,4442.566,7.30676942,1279502000.0,2683766000.0,4.54412e+29,6.525144,21.72769,5.575222,0.0,0.0,2.42214e+23,-3.999873,-1.999887,-0.3054398,-0.3054398,0.25
108.0,4442.1873,7.13830173,1389376000.0,2201977000.0,5.356231e+29,6.623332,21.38279,5.362724,0.0,0.0,1.170107e+24,-3.999873,-1.999887,-0.3054398,-0.3054398,0.2
201.0,4441.5316,7.95503923,899741100.0,7642520000.0,2.244906e+29,6.165987,23.09934,6.448566,0.9201175126,-1.097548,1.570601e+21,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
195.0,4440.77,8.41276154,660365700.0,10836990000.0,1.208465e+29,5.914103,24.13409,7.149223,0.9888931867,-1.954411,2.286602e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.85
202.0,4433.4962,8.26568749,734755300.0,10488780000.0,1.486287e+29,5.990754,23.79367,6.914323,0.9883689334,-1.93438,8.103343e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
192.0,4426.6053,7.86910534,947083200.0,6942361000.0,2.454096e+29,6.209103,22.91228,6.326084,0.8422040399,-0.8019041,3.437927e+21,-3.999873,-1.999887,-0.3054398,-0.3054398,0.5
167.0,4423.0184,7.67829367,1055210000.0,4797458000.0,3.036581e+29,6.320006,22.50363,6.062641,0.349686757,-0.1868774,1.934508e+22,-3.999873,-1.999887,-0.3054398,-0.3054398,0.4
184.0,4422.4907,8.90620279,435214500.0,8504895000.0,5.16305e+28,5.653447,25.32888,8.002536,0.990328379,-2.014501,1.952894e+17,-3.999873,-1.999887,-0.3054398,-0.3054398,1.15
191.0,4417.1926,9.30045698,293899600.0,5345238000.0,2.343232e+28,5.455367,26.31384,8.727851,0.9976849028,-2.635431,3457376000000000.0,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
199.0,4414.2375,8.33934219,697155600.0,10755110000.0,1.314965e+29,5.944797,23.96307,7.030678,0.9888931867,-1.954411,3.807666e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
154.0,4410.754,7.5696257,1118606000.0,3846033000.0,3.374717e+29,6.371792,22.27376,5.916699,0.0002596099,-0.0001127618,3.930607e+22,-3.999873,-1.999887,-0.3054398,-0.3054398,0.35
183.0,4400.7332,9.01397903,392696400.0,7581753000.0,4.121412e+28,5.592469,25.59744,8.198982,0.9911805978,-2.054561,5.685223e+16,-3.999873,-1.999887,-0.3054398,-0.3054398,1.2
205.0,4398.7653,8.03686684,855259700.0,8836190000.0,1.951422e+29,6.104641,23.27886,6.567257,0.9693626379,-1.513749,5.379658e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
181.0,4397.5679,7.77759553,998307400.0,5979654000.0,2.655894e+29,6.250975,22.71494,6.19822,0.6949351432,-0.5156078,7.138638e+21,-3.999873,-1.999887,-0.3054398,-0.3054398,0.45
187.0,4396.9506,8.64079369,550882500.0,10407990000.0,8.082696e+28,5.781132,24.67706,7.532077,0.98939381,-1.974441,2.314543e+18,-3.999873,-1.999887,-0.3054398,-0.3054398,1.0
211.0,4396.1995,8.11530092,813321100.0,9588662000.0,1.76062e+29,6.060343,23.45328,6.683749,0.9860125082,-1.85426,2.53784e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
139.0,4395.5412,7.44798183,1191312000.0,3289116000.0,3.775135e+29,6.428329,22.01886,5.756404,0.0,0.0,7.423834e+22,-3.999873,-1.999887,-0.3054398,-0.3054398,0.3
209.0,4395.0474,8.19134015,773276400.0,10164630000.0,1.589849e+29,6.01876,23.62431,6.799052,0.9878199348,-1.91435,1.279172e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
186.0,4390.9095,9.14073704,346371600.0,6524965000.0,3.177858e+28,5.52655,25.91455,8.432336,0.9929969232,-2.154711,1.508591e+16,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
202.0,4390.1867,7.95528329,899488300.0,7810898000.0,2.141682e+29,6.147356,23.09934,6.448567,0.9335135908,-1.177267,1.137645e+21,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
187.0,4389.629,8.72283978,513606600.0,9941272000.0,6.97918e+28,5.736632,24.87661,7.675041,0.9898718684,-1.994471,1.020515e+18,-3.999873,-1.999887,-0.3054398,-0.3054398,1.05
189.0,4384.7578,8.56260613,587509000.0,10721520000.0,9.091667e+28,5.817721,24.48879,7.398274,0.98939381,-1.974441,4.483353e+18,-3.999873,-1.999887,-0.3054398,-0.3054398,0.95
129.0,4383.8354,7.30769018,1278147000.0,2772734000.0,4.299425e+29,6.507176,21.72799,5.57544,0.0,0.0,1.8429e+23,-3.999873,-1.999887,-0.3054398,-0.3054398,0.25
192.0,4382.9261,8.4869672,623869100.0,10911700000.0,1.023471e+29,5.856786,24.30865,7.271255,0.98939381,-1.974441,8.833029e+18,-3.999873,-1.999887,-0.3054398,-0.3054398,0.9
109.0,4382.2836,7.13962579,1387260000.0,2278719000.0,5.057661e+29,6.605525,21.38325,5.363044,0.0,0.0,8.151712e+23,-3.999873,-1.999887,-0.3054398,-0.3054398,0.2
203.0,4378.7707,8.26582554,734638500.0,10614120000.0,1.413801e+29,5.972834,23.79371,6.91435,0.9883689334,-1.93438,6.066428e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
168.0,4377.2655,7.67870638,1054709000.0,4987458000.0,2.910106e+29,6.302467,22.50377,6.062732,0.4154152814,-0.2331525,1.477367e+22,-3.999873,-1.999887,-0.3054398,-0.3054398,0.4
184.0,4375.2677,8.81049649,475230100.0,9303011000.0,5.897369e+28,5.687471,25.09185,7.830321,0.990328379,-2.014501,4.00995e+17,-3.999873,-1.999887,-0.3054398,-0.3054398,1.1
193.0,4375.1605,7.86942119,946738900.0,7124511000.0,2.340283e+29,6.190176,22.91234,6.326125,0.864885291,-0.8692974,2.468204e+21,-3.999873,-1.999887,-0.3054398,-0.3054398,0.5
196.0,4366.1053,8.41287195,660281800.0,10969980000.0,1.128931e+29,5.89039,24.13409,7.149221,0.9888931867,-1.954411,1.563383e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.85
185.0,4353.0332,8.90623886,435196400.0,8542210000.0,4.845856e+28,5.632033,25.32888,8.002536,0.990764313,-2.034531,1.347992e+17,-3.999873,-1.999887,-0.3054398,-0.3054398,1.15
155.0,4350.0932,7.57024839,1117804000.0,4026033000.0,3.188288e+29,6.366928,22.27397,5.916833,0.0089198094,-0.003891204,3.102138e+22,-3.999873,-1.999887,-0.3054398,-0.3054398,0.35
182.0,4347.1386,7.77796156,997886800.0,6169654000.0,2.534011e+29,6.232365,22.71505,6.198289,0.7382314927,-0.5820826,5.223412e+21,-3.999873,-1.999887,-0.3054398,-0.3054398,0.45
206.0,4345.0177,8.03708138,855048500.0,8993564000.0,1.856862e+29,6.086141,23.27891,6.567291,0.9745240151,-1.593869,3.923503e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
184.0,4343.3097,9.01400114,392686400.0,7612436000.0,3.910271e+28,5.574814,25.59744,8.198982,0.9911805978,-2.054561,4.188578e+16,-3.999873,-1.999887,-0.3054398,-0.3054398,1.2
210.0,4341.2945,8.19148669,773145900.0,10295980000.0,1.512976e+29,6.001014,23.62435,6.799075,0.9883689334,-1.93438,9.600781e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
200.0,4340.7998,8.33947261,697050900.0,10902080000.0,1.229249e+29,5.92123,23.96308,7.030682,0.9888931867,-1.954411,2.608752e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
212.0,4340.1667,8.11549533,813139100.0,9734682000.0,1.671811e+29,6.041916,23.45335,6.683791,0.9872450227,-1.89432,1.8729e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
140.0,4339.149,7.44863102,1190422000.0,3393192000.0,3.579745e+29,6.410219,22.01904,5.756531,0.0,0.0,5.744431e+22,-3.999873,-1.999887,-0.3054398,-0.3054398,0.3
203.0,4337.2258,7.95550874,899254800.0,7975696000.0,2.039134e+29,6.128777,23.09933,6.448561,0.9454798474,-1.263443,8.234107e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
169.0,4329.8543,7.67910257,1054228000.0,5177458000.0,2.783519e+29,6.284602,22.50389,6.062818,0.4778858512,-0.2822345,1.118884e+22,-3.999873,-1.999887,-0.3054398,-0.3054398,0.4
192.0,4327.0485,9.30048975,293888500.0,5373238000.0,2.157567e+28,5.427294,26.31384,8.727852,0.9982445438,-2.75561,2190057000000000.0,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
130.0,4325.1742,7.30853845,1276899000.0,2862703000.0,4.065927e+29,6.48922,21.72827,5.575634,0.0,0.0,1.410355e+23,-3.999873,-1.999887,-0.3054398,-0.3054398,0.25
204.0,4324.4148,8.26595067,734532700.0,10734210000.0,1.344509e+29,5.955263,23.79374,6.914373,0.9883689334,-1.93438,4.570334e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
188.0,4323.7583,8.64086046,550840100.0,10482250000.0,7.556641e+28,5.758326,24.67706,7.532078,0.9898718684,-1.994471,1.587068e+18,-3.999873,-1.999887,-0.3054398,-0.3054398,1.0
188.0,4322.102,8.72289099,513576300.0,10000130000.0,6.558764e+28,5.715502,24.87661,7.675041,0.9898718684,-1.994471,7.160261e+17,-3.999873,-1.999887,-0.3054398,-0.3054398,1.05
110.0,4321.3301,7.14083221,1385335000.0,2356433000.0,4.768823e+29,6.587668,21.3837,5.363354,0.0,0.0,5.763843e+23,-3.999873,-1.999887,-0.3054398,-0.3054398,0.2
187.0,4320.7068,9.14075874,346363000.0,6560350000.0,2.979299e+28,5.504791,25.91455,8.432337,0.9936140015,-2.194771,1.040382e+16,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
194.0,4320.1416,7.86971864,946414700.0,7303462000.0,2.223243e+29,6.170851,22.91239,6.326159,0.8893358052,-0.9559929,1.747353e+21,-3.999873,-1.999887,-0.3054398,-0.3054398,0.5
193.0,4309.1234,8.48705914,623803100.0,11020120000.0,9.560546e+28,5.833587,24.30865,7.271256,0.98939381,-1.974441,6.066987e+18,-3.999873,-1.999887,-0.3054398,-0.3054398,0.9
190.0,4308.8197,8.56268575,587455200.0,10814450000.0,8.476465e+28,5.79411,24.48879,7.398273,0.98939381,-1.974441,3.045173e+18,-3.999873,-1.999887,-0.3054398,-0.3054398,0.95
185.0,4304.8474,8.81053955,475206500.0,9348896000.0,5.526215e+28,5.665527,25.09185,7.830321,0.990328379,-2.014501,2.758491e+17,-3.999873,-1.999887,-0.3054398,-0.3054398,1.1
156.0,4296.4018,7.57073325,1117180000.0,4206033000.0,3.030386e+29,6.347876,22.2741,5.916918,0.0734418739,-0.03312733,2.348012e+22,-3.999873,-1.999887,-0.3054398,-0.3054398,0.35
183.0,4293.3408,7.77832439,997470100.0,6362992000.0,2.408869e+29,6.213007,22.71516,6.198359,0.7749626081,-0.6477453,3.736866e+21,-3.999873,-1.999887,-0.3054398,-0.3054398,0.45
197.0,4292.4683,8.41297445,660203800.0,11095140000.0,1.054427e+29,5.867139,24.13409,7.14922,0.9888931867,-1.954411,1.076594e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.85
207.0,4290.34,8.03729441,854838800.0,9145624000.0,1.764279e+29,6.067894,23.27899,6.567346,0.9797707155,-1.694019,2.889712e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
211.0,4286.5434,8.19163184,773016800.0,10425260000.0,1.437602e+29,5.983242,23.6244,6.799109,0.9883689334,-1.93438,7.205826e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
186.0,4284.9436,8.90627383,435178900.0,8578093000.0,4.549336e+28,5.610639,25.32888,8.002536,0.990764313,-2.034531,9.298557e+16,-3.999873,-1.999887,-0.3054398,-0.3054398,1.15
213.0,4284.7548,8.11566189,812983100.0,9872164000.0,1.587446e+29,6.024073,23.45339,6.683818,0.9878199348,-1.91435,1.396595e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
141.0,4282.9928,7.44923841,1189590000.0,3498072000.0,3.39325e+29,6.392191,22.01922,5.756654,0.0,0.0,4.45465e+22,-3.999873,-1.999887,-0.3054398,-0.3054398,0.3
204.0,4281.3241,7.95573026,899025500.0,8136666000.0,1.935033e+29,6.110078,23.09934,6.448566,0.9559413039,-1.355968,5.945592e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
170.0,4279.9851,7.67948815,1053760000.0,5367458000.0,2.655122e+29,6.26619,22.50401,6.062902,0.5410172897,-0.3382037,8.386544e+21,-3.999873,-1.999887,-0.3054398,-0.3054398,0.4
185.0,4269.6122,9.01403106,392672900.0,7644752000.0,3.6513e+28,5.551666,25.59744,8.198982,0.9915781192,-2.074591,2.807575e+16,-3.999873,-1.999887,-0.3054398,-0.3054398,1.2
205.0,4269.3039,8.26606206,734438500.0,10851810000.0,1.276942e+29,5.937666,23.79376,6.914385,0.9888931867,-1.954411,3.442026e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
201.0,4268.0795,8.33958652,696959500.0,11043540000.0,1.148622e+29,5.897979,23.96307,7.03068,0.9888931867,-1.954411,1.799253e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
131.0,4266.792,7.30932657,1275741000.0,2953797000.0,3.843819e+29,6.471282,21.72853,5.575814,0.0,0.0,1.084252e+23,-3.999873,-1.999887,-0.3054398,-0.3054398,0.25
195.0,4266.3513,7.86996939,946141600.0,7472687000.0,2.113346e+29,6.152277,22.9124,6.326167,0.9053665913,-1.023956,1.261862e+21,-3.999873,-1.999887,-0.3054398,-0.3054398,0.5
111.0,4260.4519,7.14194927,1383554000.0,2435251000.0,4.494144e+29,6.569768,21.38414,5.363659,0.0,0.0,4.135246e+23,-3.999873,-1.999887,-0.3054398,-0.3054398,0.2
188.0,4255.4275,9.14077929,346354800.0,6600632000.0,2.803155e+28,5.484321,25.91455,8.432337,0.9941767057,-2.234831,7162560000000000.0,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
189.0,4252.0248,8.6409223,550800900.0,10552470000.0,7.066502e+28,5.73565,24.67706,7.532077,0.9898718684,-1.994471,1.088587e+18,-3.999873,-1.999887,-0.3054398,-0.3054398,1.0
157.0,4247.4046,7.57116724,1116622000.0,4386033000.0,2.891605e+29,6.325951,22.27427,5.917039,0.1459143918,-0.0684986,1.804196e+22,-3.999873,-1.999887,-0.3054398,-0.3054398,0.35
189.0,4246.3821,8.72294743,513542900.0,10059610000.0,6.110289e+28,5.691686,24.87661,7.675041,0.9898718684,-1.994471,4.792607e+17,-3.999873,-1.999887,-0.3054398,-0.3054398,1.05
186.0,4237.0288,8.81057953,475184600.0,9392599000.0,5.185641e+28,5.64392,25.09185,7.830321,0.990328379,-2.014501,1.905326e+17,-3.999873,-1.999887,-0.3054398,-0.3054398,1.1
184.0,4236.951,7.778663,997081300.0,6550564000.0,2.283005e+29,6.193517,22.71525,6.198421,0.8097224944,-0.7206126,2.660919e+21,-3.999873,-1.999887,-0.3054398,-0.3054398,0.45
191.0,4236.6097,8.5627593,587405400.0,10900070000.0,7.921032e+28,5.771168,24.48879,7.398275,0.98939381,-1.974441,2.088602e+18,-3.999873,-1.999887,-0.3054398,-0.3054398,0.95
194.0,4236.2309,8.48714453,623741700.0,11123500000.0,8.928122e+28,5.810443,24.30865,7.271256,0.98939381,-1.974441,4.164358e+18,-3.999873,-1.999887,-0.3054398,-0.3054398,0.9
208.0,4234.9253,8.03749662,854639800.0,9294042000.0,1.674099e+29,6.049772,23.27908,6.567404,0.9831786762,-1.77414,2.131641e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
212.0,4232.3021,8.19176816,772895400.0,10552020000.0,1.365778e+29,5.96563,23.62445,6.799142,0.9883689334,-1.93438,5.437172e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
214.0,4230.9072,8.11580955,812845000.0,10006250000.0,1.508625e+29,6.006463,23.45342,6.683841,0.9878199348,-1.91435,1.051199e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
171.0,4228.4448,7.67985243,1053318000.0,5557458000.0,2.527399e+29,6.247812,22.50413,6.062984,0.5985830845,-0.3964043,6.322096e+21,-3.999873,-1.999887,-0.3054398,-0.3054398,0.4
205.0,4227.9955,7.95593672,898811900.0,8290472000.0,1.839533e+29,6.092118,23.09938,6.448595,0.9631766276,-1.433876,4.382052e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
187.0,4227.3234,8.90630112,435165200.0,8612537000.0,4.309255e+28,5.592277,25.32888,8.002536,0.990764313,-2.034531,6.760353e+16,-3.999873,-1.999887,-0.3054398,-0.3054398,1.15
142.0,4226.7129,7.44980417,1188815000.0,3603712000.0,3.214191e+29,6.374267,22.01938,5.756774,0.0,0.0,3.462456e+22,-3.999873,-1.999887,-0.3054398,-0.3054398,0.3
198.0,4219.2282,8.41307564,660126900.0,11215540000.0,9.840541e+28,5.843813,24.13409,7.149224,0.98939381,-1.974441,7.393656e+18,-3.999873,-1.999887,-0.3054398,-0.3054398,0.85
186.0,4214.5627,9.01405348,392662700.0,7673646000.0,3.466422e+28,5.534296,25.59744,8.198982,0.9915781192,-2.074591,2.082765e+16,-3.999873,-1.999887,-0.3054398,-0.3054398,1.2
206.0,4214.3801,8.26616072,734355000.0,10966800000.0,1.212213e+29,5.920077,23.79376,6.914387,0.9888931867,-1.954411,2.594036e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
132.0,4208.9658,7.3100568,1274669000.0,3045792000.0,3.633527e+29,6.453421,21.72877,5.57598,0.0,0.0,8.372763e+22,-3.999873,-1.999887,-0.3054398,-0.3054398,0.25
196.0,4208.9579,7.87020861,945881000.0,7639998000.0,2.000798e+29,6.133329,22.9124,6.326163,0.922907515,-1.112988,9.037433e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.5
193.0,4206.6532,9.30051848,293878800.0,5401238000.0,1.927149e+28,5.390776,26.31384,8.727852,0.998786187,-2.915848,1227443000000000.0,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
112.0,4200.0987,7.14299142,1381895000.0,2515060000.0,4.234676e+29,6.551884,21.38456,5.363957,0.0,0.0,3.010328e+23,-3.999873,-1.999887,-0.3054398,-0.3054398,0.2
158.0,4198.8842,7.57156511,1116111000.0,4566033000.0,2.759193e+29,6.306639,22.27444,5.917155,0.2210809529,-0.1085077,1.376823e+22,-3.999873,-1.999887,-0.3054398,-0.3054398,0.35
202.0,4193.5148,8.33969772,696870300.0,11181800000.0,1.07016e+29,5.874245,23.96307,7.030678,0.9888931867,-1.954411,1.232067e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
190.0,4182.1097,8.64098151,550763400.0,10618980000.0,6.612167e+28,5.713051,24.67706,7.532077,0.9898718684,-1.994471,7.469453e+17,-3.999873,-1.999887,-0.3054398,-0.3054398,1.0
187.0,4180.7048,8.81061278,475166400.0,9434692000.0,4.914978e+28,5.625498,25.09185,7.830321,0.990328379,-2.014501,1.389569e+17,-3.999873,-1.999887,-0.3054398,-0.3054398,1.1
185.0,4179.6717,7.77896345,996736500.0,6729488000.0,2.160535e+29,6.17428,22.71532,6.198467,0.8382789404,-0.7912334,1.888921e+21,-3.999873,-1.999887,-0.3054398,-0.3054398,0.45
209.0,4178.2314,8.03768504,854454500.0,9439736000.0,1.585549e+29,6.031594,23.27915,6.56745,0.9866429742,-1.87429,1.579034e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
190.0,4177.7753,8.72299594,513514200.0,10112190000.0,5.724233e+28,5.669475,24.87661,7.675042,0.9898718684,-1.994471,3.291556e+17,-3.999873,-1.999887,-0.3054398,-0.3054398,1.05
213.0,4176.2536,8.19189747,772780400.0,10678170000.0,1.294469e+29,5.947697,23.62448,6.799166,0.9883689334,-1.93438,4.07201e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
172.0,4175.6761,7.68020534,1052890000.0,5747458000.0,2.401626e+29,6.22941,22.50427,6.063078,0.6499699192,-0.4558946,4.761305e+21,-3.999873,-1.999887,-0.3054398,-0.3054398,0.4
189.0,4175.4657,9.14081092,346342200.0,6640913000.0,2.598139e+28,5.459673,25.91455,8.432337,0.9953759913,-2.334981,4659082000000000.0,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
215.0,4174.7805,8.11596422,812700200.0,10141080000.0,1.429642e+29,5.988453,23.45348,6.683881,0.9878199348,-1.91435,7.829134e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
143.0,4170.1774,7.45033062,1188095000.0,3710382000.0,3.041952e+29,6.356415,22.01955,5.75689,0.0,0.0,2.696028e+22,-3.999873,-1.999887,-0.3054398,-0.3054398,0.3
206.0,4169.9577,7.95616318,898577600.0,8446656000.0,1.739681e+29,6.073445,23.09948,6.448661,0.970743574,-1.533779,3.177789e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
195.0,4167.094,8.48722319,623685200.0,11221950000.0,8.35788e+28,5.787835,24.30865,7.271256,0.98939381,-1.974441,2.882802e+18,-3.999873,-1.999887,-0.3054398,-0.3054398,0.9
192.0,4166.0683,8.56282841,587358700.0,10981230000.0,7.405329e+28,5.748288,24.48879,7.398275,0.98939381,-1.974441,1.432602e+18,-3.999873,-1.999887,-0.3054398,-0.3054398,0.95
207.0,4160.2276,8.26625168,734278100.0,11078840000.0,1.150858e+29,5.902555,23.79376,6.914386,0.9888931867,-1.954411,1.957149e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
188.0,4158.2428,8.90633211,435149700.0,8647178000.0,4.034119e+28,5.570156,25.32888,8.002536,0.990764313,-2.034531,4.598182e+16,-3.999873,-1.999887,-0.3054398,-0.3054398,1.15
197.0,4153.4643,7.87042554,945644800.0,7799498000.0,1.8964e+29,6.115023,22.9124,6.326166,0.9360236271,-1.19398,6.558934e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.5
133.0,4151.1598,7.31072965,1273682000.0,3138754000.0,3.432668e+29,6.435637,21.729,5.576136,0.0,0.0,6.489431e+22,-3.999873,-1.999887,-0.3054398,-0.3054398,0.25
159.0,4150.0785,7.57193368,1115637000.0,4746033000.0,2.630893e+29,6.288418,22.2746,5.917266,0.2919220395,-0.1499189,1.055714e+22,-3.999873,-1.999887,-0.3054398,-0.3054398,0.35
199.0,4147.7801,8.41316977,660055400.0,11330710000.0,9.188734e+28,5.820538,24.13409,7.149224,0.98939381,-1.974441,5.079118e+18,-3.999873,-1.999887,-0.3054398,-0.3054398,0.85
187.0,4143.9758,9.01407865,392651400.0,7707980000.0,3.239776e+28,5.512028,25.59744,8.198982,0.9919577228,-2.094621,1.421838e+16,-3.999873,-1.999887,-0.3054398,-0.3054398,1.2
113.0,4140.4025,7.14395984,1380355000.0,2595621000.0,3.990102e+29,6.53409,21.38496,5.364244,0.0,0.0,2.223295e+23,-3.999873,-1.999887,-0.3054398,-0.3054398,0.2
186.0,4123.7478,7.77922098,996441000.0,6901020000.0,2.04599e+29,6.155634,22.71534,6.198484,0.864885291,-0.8692974,1.359903e+21,-3.999873,-1.999887,-0.3054398,-0.3054398,0.45
214.0,4122.3594,8.1920077,772682300.0,10799330000.0,1.228619e+29,5.930119,23.62449,6.799174,0.9883689334,-1.93438,3.069085e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
203.0,4122.2395,8.33980662,696782900.0,11312630000.0,9.98987e+28,5.850895,23.96308,7.030682,0.9888931867,-1.954411,8.474473e+18,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
210.0,4121.6738,8.03784934,854292800.0,9580760000.0,1.500859e+29,6.013582,23.27919,6.567475,0.9872450227,-1.89432,1.174264e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
216.0,4120.4426,8.1161123,812561700.0,10271870000.0,1.356189e+29,5.97073,23.45354,6.683924,0.9883689334,-1.93438,5.882612e+19,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
191.0,4117.5935,8.64103543,550729200.0,10681820000.0,6.212724e+28,5.69163,24.67706,7.532078,0.9898718684,-1.994471,5.221663e+17,-3.999873,-1.999887,-0.3054398,-0.3054398,1.0
207.0,4115.6651,7.95637141,898362200.0,8595150000.0,1.650042e+29,6.055552,23.09959,6.448737,0.9756723091,-1.613899,2.344674e+20,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
144.0,4112.7781,7.45081585,1187431000.0,3818436000.0,2.874684e+29,6.338595,22.0197,5.757,0.0,0.0,2.101728e+22,-3.999873,-1.999887,-0.3054398,-0.3054398,0.3
191.0,4110.3818,8.72304136,513487400.0,10161980000.0,5.363153e+28,5.647426,24.87661,7.675041,0.990328379,-2.014501,2.263883e+17,-3.999873,-1.999887,-0.3054398,-0.3054398,1.05
188.0,4109.5866,8.81065271,475144600.0,9476785000.0,4.588557e+28,5.602686,25.09185,7.830321,0.990328379,-2.014501,9.369867e+16,-3.999873,-1.999887,-0.3054398,-0.3054398,1.1
