Mod,Teff,Log(g),R,Age,L,Log(Tc),Log(Pc),Log(rhoc),Mx/M,Log(qx),Lnu,Log(H/*),Log(He/*),Log(C/*),Log(O/*),M/Msun
80.0,20735.3048,8.55915134,589850500.0,211834500.0,4.583081e+31,7.234057,24.48015,7.391836,0.0,0.0,3.28617e+28,-9.99986,-1.999884,-0.305396,-0.305396,0.95
3.0,20752.5611,7.07235233,1675906000.0,700000.0,3.712087e+32,7.573149,21.60993,5.49489,0.0,0.0,1.863459e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.25
51.0,20758.1856,7.81056168,1013118000.0,36868290.0,1.35803e+32,7.559648,22.87735,6.30099,0.0,0.0,7.679797e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.5
78.0,20778.0015,8.48039574,628607000.0,179792900.0,5.248141e+31,7.271486,24.29885,7.263987,0.0,0.0,7.547591e+28,-9.99986,-1.999884,-0.305396,-0.305396,0.9
41.0,20796.99,7.70181367,1089319000.0,31711690.0,1.581774e+32,7.592236,22.67022,6.166348,0.0,0.0,1.195853e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.45
75.0,20803.5587,8.16809183,794253100.0,86432850.0,8.419772e+31,7.414673,23.60738,6.786601,0.0,0.0,3.233656e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.7
11.0,20809.0814,7.25685484,1484530000.0,5003469.0,2.944568e+32,7.674408,21.90028,5.674807,0.0,0.0,1.087718e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.3
69.0,20832.7189,7.9998534,892492800.0,54035000.0,1.069117e+32,7.491853,23.25544,6.550194,0.0,0.0,2.077226e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.6
82.0,20839.7284,8.64004855,551355300.0,243483100.0,4.08567e+31,7.200954,24.66929,7.526277,0.0,0.0,1.709822e+28,-9.99986,-1.999885,-0.305396,-0.305396,1.0
75.0,20859.053,8.24754921,750260100.0,105024800.0,7.59336e+31,7.380142,23.77894,6.903451,0.0,0.0,1.27771e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.75
89.0,20923.7059,8.8148367,472861300.0,327541900.0,3.053894e+31,7.124446,25.0856,7.825637,0.0,0.0,5.027291e+27,-9.99986,-1.999885,-0.305396,-0.305396,1.1
92.0,20939.6448,9.0235012,388414900.0,496980800.0,2.066812e+31,7.033446,25.59282,8.195554,0.2294771511,-0.1132145,1.251459e+27,-9.99986,-1.999885,-0.305396,-0.305396,1.2
73.0,20958.6431,8.08549308,841716700.0,66431960.0,9.741291e+31,7.458251,23.43324,6.669064,0.0,0.0,9.416264e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.65
60.0,20964.1494,7.90812831,949670600.0,42002000.0,1.241329e+32,7.532897,23.07059,6.427755,0.0,0.0,4.794067e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.55
94.0,20982.3666,9.31689147,288391000.0,735780900.0,1.148718e+31,6.900792,26.3122,8.726636,0.8221865622,-0.7500354,1.102379e+26,-9.99986,-1.999885,-0.305396,-0.305396,1.3
84.0,21006.1055,8.72457374,512582300.0,277524300.0,3.645368e+31,7.168462,24.86958,7.669766,0.0,0.0,9.784919e+27,-9.99986,-1.999885,-0.305396,-0.305396,1.05
76.0,21011.8826,8.40256904,668160400.0,146975700.0,6.20088e+31,7.315104,24.1227,7.140785,0.0,0.0,2.156063e+29,-9.99986,-1.999885,-0.305396,-0.305396,0.85
79.0,21039.0456,8.55879936,590089600.0,202485400.0,4.861519e+31,7.245143,24.47993,7.391667,0.0,0.0,4.012382e+28,-9.99986,-1.999884,-0.305396,-0.305396,0.95
75.0,21053.3854,8.32519218,708605800.0,122434700.0,7.029577e+31,7.351652,23.94997,7.020988,0.0,0.0,5.66606e+29,-9.99986,-1.999885,-0.305396,-0.305396,0.8
77.0,21088.4242,8.48000008,628893400.0,171311900.0,5.573944e+31,7.282745,24.29859,7.263798,0.0,0.0,9.39477e+28,-9.99986,-1.999884,-0.305396,-0.305396,0.9
92.0,21107.5949,9.15337942,341366700.0,624502900.0,1.648273e+31,6.978256,25.91143,8.430023,0.5620288138,-0.3585545,4.982773e+26,-9.99986,-1.999885,-0.305396,-0.305396,1.25
21.0,21113.1775,7.42895496,1315262000.0,17495490.0,2.449464e+32,7.675006,22.18611,5.855598,0.0,0.0,1.926957e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.35
50.0,21124.0898,7.80886043,1015104000.0,34048740.0,1.46206e+32,7.570134,22.87622,6.300192,0.0,0.0,9.198545e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.5
74.0,21129.276,8.16734595,794935400.0,80542970.0,8.974994e+31,7.426757,23.60688,6.786231,0.0,0.0,4.157711e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.7
92.0,21135.9168,8.91283072,431906100.0,372646700.0,2.652742e+31,7.087425,25.32294,7.998117,0.0,0.0,2.994134e+27,-9.99986,-1.999885,-0.305396,-0.305396,1.15
81.0,21141.0867,8.63974274,551549400.0,233331100.0,4.330221e+31,7.211873,24.66909,7.526128,0.0,0.0,2.049499e+28,-9.99986,-1.999885,-0.305396,-0.305396,1.0
31.0,21142.1999,7.57565287,1187570000.0,25442770.0,2.007943e+32,7.634393,22.44216,6.01932,0.0,0.0,1.769269e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.4
68.0,21166.6755,7.99878677,893589500.0,49710870.0,1.142138e+32,7.503861,23.25474,6.549686,0.0,0.0,2.609317e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.6
74.0,21183.2445,8.24691518,750807900.0,98563050.0,8.088344e+31,7.392022,23.77851,6.903137,0.0,0.0,1.642922e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.75
40.0,21189.214,7.69950095,1092224000.0,29335280.0,1.71362e+32,7.602044,22.66869,6.165283,0.0,0.0,1.40064e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.45
88.0,21217.6984,8.81462008,472979300.0,315360300.0,3.230794e+31,7.134993,25.08549,7.825554,0.0,0.0,5.866989e+27,-9.99986,-1.999885,-0.305396,-0.305396,1.1
72.0,21289.3679,8.08460081,842581800.0,61370180.0,1.039219e+32,7.470453,23.43265,6.668631,0.0,0.0,1.201076e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.65
83.0,21305.73,8.72430016,512743800.0,266550900.0,3.860277e+31,7.179198,24.86938,7.669614,0.0,0.0,1.155304e+28,-9.99986,-1.999885,-0.305396,-0.305396,1.05
59.0,21314.2665,7.90679472,951129800.0,38648900.0,1.330433e+32,7.544155,23.06971,6.427122,0.0,0.0,5.872674e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.55
75.0,21332.444,8.40210157,668520100.0,139402500.0,6.595131e+31,7.326574,24.12237,7.140534,0.0,0.0,2.730468e+29,-9.99986,-1.999885,-0.305396,-0.305396,0.85
78.0,21348.0324,8.55844471,590330500.0,193443200.0,5.157674e+31,7.256255,24.4797,7.391497,0.0,0.0,4.912878e+28,-9.99986,-1.999884,-0.305396,-0.305396,0.95
74.0,21377.8444,8.32464096,709055700.0,115520600.0,7.482527e+31,7.363331,23.94958,7.020699,0.0,0.0,7.251003e+29,-9.99986,-1.999885,-0.305396,-0.305396,0.8
76.0,21404.8043,8.47959807,629184500.0,163111500.0,5.921519e+31,7.294034,24.29832,7.2636,0.0,0.0,1.17248e+29,-9.99986,-1.999884,-0.305396,-0.305396,0.9
10.0,21410.6287,7.25072032,1495052000.0,3799996.0,3.34705e+32,7.677118,21.89766,5.673094,0.0,0.0,1.123653e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.3
80.0,21447.2686,8.6394279,551749400.0,223491200.0,4.589905e+31,7.222828,24.66889,7.525971,0.0,0.0,2.463429e+28,-9.99986,-1.999885,-0.305396,-0.305396,1.0
73.0,21459.9999,8.16658259,795634400.0,74892460.0,9.567047e+31,7.438878,23.60637,6.785851,0.0,0.0,5.342806e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.7
91.0,21472.78,8.91263237,432004800.0,357646700.0,2.827237e+31,7.099343,25.32285,7.998034,0.0,0.0,3.54676e+27,-9.99986,-1.999885,-0.305396,-0.305396,1.15
91.0,21480.1099,9.0231193,388585700.0,455295300.0,2.290612e+31,7.053424,25.59241,8.19525,0.1739276539,-0.08298192,1.684217e+27,-9.99986,-1.999885,-0.305396,-0.305396,1.2
49.0,21501.5335,7.80709583,1017168000.0,31450420.0,1.57578e+32,7.580356,22.87506,6.299368,0.0,0.0,1.096817e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.5
67.0,21507.1511,7.99769412,894714300.0,45666210.0,1.220485e+32,7.515768,23.25401,6.549163,0.0,0.0,3.266196e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.6
73.0,21512.6527,8.2462639,751371100.0,92331050.0,8.616221e+31,7.403948,23.77807,6.90281,0.0,0.0,2.113705e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.75
87.0,21516.376,8.81438361,473108100.0,303517700.0,3.41845e+31,7.145574,25.08533,7.825434,0.0,0.0,6.855693e+27,-9.99986,-1.999885,-0.305396,-0.305396,1.1
93.0,21553.7506,9.31666707,288465500.0,700013800.0,1.279709e+31,6.920557,26.31202,8.726501,0.8012341207,-0.7016582,1.535771e+26,-9.99986,-1.999885,-0.305396,-0.305396,1.3
30.0,21575.4016,7.57228074,1192190000.0,23376900.0,2.194615e+32,7.644035,22.43982,6.017719,0.0,0.0,2.031298e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.4
20.0,21587.4926,7.42398809,1322805000.0,15416840.0,2.707898e+32,7.685138,22.18238,5.853062,0.0,0.0,2.178359e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.35
39.0,21594.8574,7.69709429,1095254000.0,27132850.0,1.858931e+32,7.611629,22.66711,6.164182,0.0,0.0,1.634541e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.45
82.0,21610.3971,8.72402295,512907400.0,255910900.0,4.088471e+31,7.189969,24.86918,7.66946,0.0,0.0,1.366813e+28,-9.99986,-1.999885,-0.305396,-0.305396,1.05
71.0,21625.548,8.08368823,843467500.0,56568490.0,1.108759e+32,7.482648,23.43205,6.668189,0.0,0.0,1.528911e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.65
74.0,21658.4185,8.40162003,668890900.0,132079200.0,7.015352e+31,7.338083,24.12202,7.140268,0.0,0.0,3.465292e+29,-9.99986,-1.999885,-0.305396,-0.305396,0.85
77.0,21663.2447,8.55808672,590573900.0,184695800.0,5.473618e+31,7.267397,24.47947,7.391323,0.0,0.0,6.03253e+28,-9.99986,-1.999884,-0.305396,-0.305396,0.95
58.0,21674.0366,7.90541937,952637100.0,35554180.0,1.427073e+32,7.555187,23.0688,6.426469,0.0,0.0,7.161628e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.55
91.0,21675.0155,9.15308116,341483900.0,583544700.0,1.834046e+31,6.99831,25.91115,8.429821,0.5146986906,-0.3139885,6.853409e+26,-9.99986,-1.999885,-0.305396,-0.305396,1.25
73.0,21707.5996,8.32407604,709517000.0,108843900.0,7.965348e+31,7.375054,23.94919,7.020407,0.0,0.0,9.290822e+29,-9.99986,-1.999885,-0.305396,-0.305396,0.8
75.0,21727.4279,8.47918762,629481900.0,155179100.0,6.292624e+31,7.305361,24.29804,7.26339,0.0,0.0,1.467196e+29,-9.99986,-1.999884,-0.305396,-0.305396,0.9
79.0,21758.389,8.63910546,551954300.0,213961400.0,4.865697e+31,7.233813,24.66867,7.525806,0.0,0.0,2.968931e+28,-9.99986,-1.999885,-0.305396,-0.305396,1.0
90.0,21770.4029,8.9124573,432091900.0,345034400.0,2.988478e+31,7.109725,25.32277,7.997964,0.0,0.0,4.1125e+27,-9.99986,-1.999885,-0.305396,-0.305396,1.15
72.0,21796.1119,8.16580152,796350200.0,69480050.0,1.019897e+32,7.451035,23.60584,6.785462,0.0,0.0,6.860676e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.7
86.0,21819.7108,8.81413202,473245100.0,292017800.0,3.617431e+31,7.15618,25.08513,7.825284,0.0,0.0,8.020994e+27,-9.99986,-1.999885,-0.305396,-0.305396,1.1
72.0,21847.2725,8.24559461,751950300.0,86327530.0,9.17908e+31,7.415917,23.77761,6.902469,0.0,0.0,2.720131e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.75
66.0,21854.6558,7.99657465,895868200.0,41898460.0,1.304656e+32,7.527544,23.25327,6.548625,0.0,0.0,4.07296e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.6
48.0,21891.2052,7.8052658,1019314000.0,29058310.0,1.700304e+32,7.590309,22.87387,6.298521,0.0,0.0,1.302074e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.5
81.0,21920.096,8.72374123,513073800.0,245593300.0,4.330734e+31,7.200778,24.86898,7.669305,0.0,0.0,1.620533e+28,-9.99986,-1.999885,-0.305396,-0.305396,1.05
70.0,21967.3841,8.08275423,844375000.0,52028370.0,1.183085e+32,7.494819,23.43143,6.667736,0.0,0.0,1.941731e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.65
76.0,21984.4195,8.55772423,590820400.0,176234500.0,5.810359e+31,7.27857,24.47923,7.391145,0.0,0.0,7.428603e+28,-9.99986,-1.999884,-0.305396,-0.305396,0.95
73.0,21989.7398,8.40112458,669272500.0,124999900.0,7.463084e+31,7.349631,24.12165,7.139991,0.0,0.0,4.406615e+29,-9.99986,-1.999885,-0.305396,-0.305396,0.85
38.0,22013.971,7.69459306,1098413000.0,25092900.0,2.019094e+32,7.620989,22.66547,6.163046,0.0,0.0,1.900596e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.45
29.0,22024.5473,7.56876794,1197021000.0,21449060.0,2.402501e+32,7.653541,22.43738,6.016051,0.0,0.0,2.325731e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.4
90.0,22035.1939,9.02277834,388738200.0,416624300.0,2.538715e+31,7.0737,25.59212,8.195035,0.1180575749,-0.05455977,2.26786e+27,-9.99986,-1.999885,-0.305396,-0.305396,1.2
9.0,22042.3875,7.24468108,1505483000.0,2867048.0,3.812574e+32,7.679251,21.89544,5.671649,0.0,0.0,1.149628e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.3
72.0,22042.9616,8.32349819,709989100.0,102394500.0,8.480377e+31,7.386827,23.94879,7.020112,0.0,0.0,1.191955e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.8
57.0,22044.0904,7.90399659,954198800.0,32705740.0,1.532069e+32,7.565967,23.06785,6.425791,0.0,0.0,8.692864e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.55
74.0,22056.301,8.47876414,629788900.0,147502300.0,6.688869e+31,7.316727,24.29774,7.263157,0.0,0.0,1.841006e+29,-9.99986,-1.999884,-0.305396,-0.305396,0.9
89.0,22072.9881,8.91227509,432182500.0,332758400.0,3.159446e+31,7.120146,25.32268,7.997887,0.0,0.0,4.773204e+27,-9.99986,-1.999885,-0.305396,-0.305396,1.15
78.0,22074.8846,8.63877922,552161600.0,204736700.0,5.158912e+31,7.244825,24.66844,7.525637,0.0,0.0,3.587793e+28,-9.99986,-1.999885,-0.305396,-0.305396,1.0
19.0,22085.6531,7.41877759,1330764000.0,13471680.0,3.002445e+32,7.695055,22.17848,5.850415,0.0,0.0,2.454217e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.35
92.0,22110.6831,9.3164553,288535900.0,665243200.0,1.417883e+31,6.939494,26.31185,8.72638,0.7794216937,-0.6564372,2.105571e+26,-9.99986,-1.999885,-0.305396,-0.305396,1.3
85.0,22128.0051,8.81387322,473386100.0,280855700.0,3.828531e+31,7.166817,25.08491,7.825122,0.0,0.0,9.397209e+27,-9.99986,-1.999885,-0.305396,-0.305396,1.1
71.0,22137.4901,8.16500301,797082600.0,64306340.0,1.087307e+32,7.463223,23.6053,6.785066,0.0,0.0,8.801369e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.7
71.0,22187.3912,8.24490872,752544300.0,80549500.0,9.779601e+31,7.427931,23.77714,6.902116,0.0,0.0,3.500988e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.75
65.0,22209.9036,7.99542637,897053300.0,38402690.0,1.39526e+32,7.539163,23.2525,6.54807,0.0,0.0,5.058507e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.6
80.0,22234.7885,8.72345421,513243400.0,235588100.0,4.587866e+31,7.211625,24.86878,7.669148,0.0,0.0,1.925729e+28,-9.99986,-1.999885,-0.305396,-0.305396,1.05
90.0,22266.7227,9.15273778,341618900.0,542621100.0,2.044283e+31,7.01881,25.91081,8.429566,0.4674002039,-0.273599,9.393911e+26,-9.99986,-1.999885,-0.305396,-0.305396,1.25
47.0,22293.7621,7.80336773,1021544000.0,26857620.0,1.836874e+32,7.599988,22.87263,6.297652,0.0,0.0,1.53909e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.5
75.0,22311.7223,8.55735573,591071100.0,168050600.0,6.169413e+31,7.289774,24.47898,7.390958,0.0,0.0,9.173905e+28,-9.99986,-1.999884,-0.305396,-0.305396,0.95
69.0,22314.9733,8.08179798,845305100.0,47752130.0,1.262538e+32,7.506949,23.43079,6.667271,0.0,0.0,2.459489e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.65
72.0,22326.5051,8.40061561,669664800.0,118158600.0,7.940172e+31,7.36122,24.12128,7.139709,0.0,0.0,5.613912e+29,-9.99986,-1.999885,-0.305396,-0.305396,0.85
88.0,22380.628,8.91208162,432278800.0,320806000.0,3.340788e+31,7.130607,25.32257,7.997799,0.0,0.0,5.545939e+27,-9.99986,-1.999885,-0.305396,-0.305396,1.15
71.0,22383.5294,8.32290555,710473700.0,96168260.0,9.029055e+31,7.398647,23.94838,7.019806,0.0,0.0,1.530776e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.8
73.0,22390.7674,8.47832519,630107200.0,140075000.0,7.111101e+31,7.32813,24.2974,7.2629,0.0,0.0,2.316137e+29,-9.99986,-1.999884,-0.305396,-0.305396,0.9
77.0,22397.18,8.63845029,552370700.0,195810900.0,5.471e+31,7.255863,24.66822,7.525467,0.0,0.0,4.347298e+28,-9.99986,-1.999885,-0.305396,-0.305396,1.0
56.0,22425.1563,7.90252313,955818900.0,30090990.0,1.646361e+32,7.576475,23.06688,6.42509,0.0,0.0,1.050103e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.55
84.0,22441.3751,8.81360935,473530000.0,270024700.0,4.052517e+31,7.177485,25.08469,7.824952,0.0,0.0,1.10256e+28,-9.99986,-1.999885,-0.305396,-0.305396,1.1
37.0,22447.8696,7.69199374,1101705000.0,23203560.0,2.196155e+32,7.630126,22.66377,6.161872,0.0,0.0,2.202066e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.45
70.0,22484.3004,8.16418692,797831900.0,59371690.0,1.159237e+32,7.475435,23.60475,6.784661,0.0,0.0,1.127789e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.7
28.0,22489.5925,7.56510913,1202074000.0,19649370.0,2.634031e+32,7.662923,22.43483,6.014311,0.0,0.0,2.655933e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.4
70.0,22532.8932,8.24420715,753152400.0,74995020.0,1.041995e+32,7.43999,23.77665,6.901754,0.0,0.0,4.505877e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.75
79.0,22554.5446,8.72316131,513416500.0,225886500.0,4.860801e+31,7.222511,24.86857,7.66899,0.0,0.0,2.293837e+28,-9.99986,-1.999885,-0.305396,-0.305396,1.05
64.0,22573.5933,7.99424649,898272700.0,35171880.0,1.49297e+32,7.550593,23.25171,6.547497,0.0,0.0,6.255693e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.6
89.0,22591.2518,9.02245835,388881500.0,381933000.0,2.806905e+31,7.093571,25.59187,8.194853,0.0673249097,-0.03026962,3.018428e+27,-9.99986,-1.999885,-0.305396,-0.305396,1.2
18.0,22605.7063,7.41331863,1339154000.0,11657890.0,3.33707e+32,7.70469,22.17441,5.84766,0.0,0.0,2.753762e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.35
74.0,22645.406,8.55697925,591327400.0,160132500.0,6.552521e+31,7.301014,24.47872,7.39076,0.0,0.0,1.136234e+29,-9.99986,-1.999884,-0.305396,-0.305396,0.95
68.0,22668.6445,8.08081961,846257800.0,43741120.0,1.347533e+32,7.519014,23.43014,6.666791,0.0,0.0,3.106069e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.65
71.0,22668.7604,8.40009436,670066800.0,111548900.0,8.448493e+31,7.372851,24.1209,7.139425,0.0,0.0,7.164147e+29,-9.99986,-1.999885,-0.305396,-0.305396,0.85
91.0,22689.2085,9.31623698,288608400.0,631310000.0,1.572995e+31,6.95863,26.31168,8.726254,0.75221717,-0.6059288,2.896907e+26,-9.99986,-1.999885,-0.305396,-0.305396,1.3
87.0,22693.3669,8.91187261,432382800.0,309166900.0,3.53317e+31,7.141108,25.32243,7.997693,0.0,0.0,6.450909e+27,-9.99986,-1.999885,-0.305396,-0.305396,1.15
8.0,22700.3945,7.23877563,1515754000.0,2156823.0,4.347332e+32,7.680937,21.89361,5.670451,0.0,0.0,1.167675e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.3
46.0,22709.7454,7.80139934,1023861000.0,24834790.0,1.986842e+32,7.609386,22.87137,6.296763,0.0,0.0,1.811462e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.5
1.0,22720.0755,6.84428215,1949080000.0,0.0,7.213243e+32,7.44819,21.2766,5.290459,0.0,0.0,2.028852e+30,-9.99986,-1.999884,-0.305396,-0.305396,0.2
76.0,22725.7714,8.63811829,552581900.0,187172200.0,5.803632e+31,7.266934,24.66799,7.525293,0.0,0.0,5.282327e+28,-9.99986,-1.999885,-0.305396,-0.305396,1.0
70.0,22729.9488,8.3222952,710973200.0,90159060.0,9.614622e+31,7.410515,23.94795,7.019484,0.0,0.0,1.967624e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.8
72.0,22730.7833,8.4778716,630436400.0,132891800.0,7.560876e+31,7.339569,24.29704,7.262626,0.0,0.0,2.921186e+29,-9.99986,-1.999884,-0.305396,-0.305396,0.9
83.0,22759.8884,8.81334157,473676000.0,259516800.0,4.290177e+31,7.188185,25.08446,7.824777,0.0,0.0,1.295638e+28,-9.99986,-1.999885,-0.305396,-0.305396,1.1
55.0,22818.0865,7.90099812,957498500.0,27696300.0,1.771027e+32,7.586692,23.06587,6.424371,0.0,0.0,1.262395e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.55
69.0,22836.4336,8.1633532,798598000.0,54677980.0,1.235952e+32,7.487663,23.60418,6.784246,0.0,0.0,1.443046e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.7
89.0,22843.4938,9.15239141,341755200.0,504055800.0,2.266274e+31,7.038286,25.91044,8.429297,0.4205706279,-0.2369995,1.262894e+27,-9.99986,-1.999885,-0.305396,-0.305396,1.25
78.0,22879.3787,8.72286112,513594000.0,216487900.0,5.150492e+31,7.233423,24.86835,7.668824,0.0,0.0,2.738516e+28,-9.99986,-1.999885,-0.305396,-0.305396,1.05
2.0,22880.3457,7.05703466,1705723000.0,350000.0,5.681975e+32,7.573455,21.609,5.494299,0.0,0.0,1.859411e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.25
69.0,22883.7905,8.24349028,753774300.0,69662850.0,1.110264e+32,7.452094,23.77615,6.901385,0.0,0.0,5.798017e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.75
36.0,22897.5021,7.68928941,1105140000.0,21453120.0,2.392319e+32,7.639049,22.662,6.160653,0.0,0.0,2.542582e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.45
63.0,22946.5616,7.99303133,899530300.0,32197330.0,1.598579e+32,7.561802,23.25089,6.546904,0.0,0.0,7.701241e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.6
27.0,22971.466,7.56129518,1207364000.0,17967640.0,2.892433e+32,7.672196,22.43217,6.012495,0.0,0.0,3.025759e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.4
73.0,22985.7093,8.55659027,591592300.0,152465300.0,6.961592e+31,7.312296,24.47843,7.390542,0.0,0.0,1.411615e+29,-9.99986,-1.999884,-0.305396,-0.305396,0.95
86.0,23010.9133,8.9116454,432495900.0,297845700.0,3.737072e+31,7.151637,25.32226,7.997562,0.0,0.0,7.510883e+27,-9.99986,-1.999885,-0.305396,-0.305396,1.15
70.0,23016.5911,8.39956232,670477400.0,105162700.0,8.990094e+31,7.384529,24.12052,7.139143,0.0,0.0,9.157408e+29,-9.99986,-1.999885,-0.305396,-0.305396,0.85
67.0,23028.888,8.07981848,847233800.0,39994990.0,1.438568e+32,7.530989,23.42946,6.666298,0.0,0.0,3.909833e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.65
75.0,23060.1966,8.63778222,552795800.0,178816600.0,6.157628e+31,7.27803,24.66775,7.525115,0.0,0.0,6.436253e+28,-9.99986,-1.999885,-0.305396,-0.305396,1.0
71.0,23076.3448,8.47740479,630775300.0,125946900.0,8.039877e+31,7.351046,24.29667,7.262342,0.0,0.0,3.693018e+29,-9.99986,-1.999884,-0.305396,-0.305396,0.9
69.0,23081.6822,8.3216681,711486600.0,84365840.0,1.023848e+32,7.422426,23.9475,7.019147,0.0,0.0,2.530717e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.8
82.0,23083.5143,8.81307065,473823800.0,249324000.0,4.542274e+31,7.198919,25.08423,7.824603,0.0,0.0,1.525073e+28,-9.99986,-1.999885,-0.305396,-0.305396,1.1
45.0,23140.1138,7.79935776,1026271000.0,22976590.0,2.151879e+32,7.618499,22.87007,6.295854,0.0,0.0,2.122967e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.5
17.0,23149.2579,7.40761658,1347974000.0,9977360.0,3.718291e+32,7.713957,22.17019,5.844815,0.0,0.0,3.074524e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.35
88.0,23154.7286,9.02211282,389036200.0,351826600.0,3.100065e+31,7.112656,25.59153,8.194608,0.0267639487,-0.01178181,3.966969e+27,-9.99986,-1.999885,-0.305396,-0.305396,1.2
68.0,23194.0522,8.16250093,799382000.0,50227270.0,1.317793e+32,7.499895,23.60361,6.78382,0.0,0.0,1.843253e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.7
77.0,23210.2088,8.72255615,513774300.0,207382400.0,5.458747e+31,7.244366,24.86812,7.66865,0.0,0.0,3.277205e+28,-9.99986,-1.999885,-0.305396,-0.305396,1.05
54.0,23223.2864,7.89942268,959236800.0,25509720.0,1.907121e+32,7.596593,23.06484,6.423636,0.0,0.0,1.509949e+32,-9.99986,-1.999885,-0.305396,-0.305396,0.55
68.0,23240.1349,8.24275848,754409600.0,64551740.0,1.183044e+32,7.464243,23.77565,6.901012,0.0,0.0,7.458005e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.75
90.0,23273.6147,9.31601028,288683800.0,598762500.0,1.742337e+31,6.97758,26.3115,8.726115,0.728776699,-0.566673,3.965858e+26,-9.99986,-1.999885,-0.305396,-0.305396,1.3
62.0,23329.6396,7.99177723,900830000.0,29469350.0,1.71297e+32,7.572758,23.25005,6.546289,0.0,0.0,9.435375e+31,-9.99986,-1.999885,-0.305396,-0.305396,0.6
72.0,23331.8588,8.55618364,591869300.0,145042500.0,7.397431e+31,7.323615,24.4781,7.390292,0.0,0.0,1.759014e+29,-9.99986,-1.999884,-0.305396,-0.305396,0.95
85.0,23333.4766,8.91140757,432614400.0,286841600.0,3.953226e+31,7.162194,25.32206,7.997418,0.0,0.0,8.754051e+27,-9.99986,-1.999885,-0.305396,-0.305396,1.15
